word,N,Name,Authorship,Disputed
with,13,Federalist No. 2,,no
which,11,Federalist No. 2,,no
at,10,Federalist No. 2,,no
by,10,Federalist No. 2,,no
not,10,Federalist No. 2,,no
one,10,Federalist No. 2,,no
or,10,Federalist No. 2,,no
government,9,Federalist No. 2,,no
been,8,Federalist No. 2,,no
but,8,Federalist No. 2,,no
convention,8,Federalist No. 2,,no
on,8,Federalist No. 2,,no
union,8,Federalist No. 2,,no
was,8,Federalist No. 2,,no
who,8,Federalist No. 2,,no
america,7,Federalist No. 2,,no
congress,7,Federalist No. 2,,no
very,7,Federalist No. 2,,no
were,7,Federalist No. 2,,no
are,6,Federalist No. 2,,no
country,6,Federalist No. 2,,no
has,6,Federalist No. 2,,no
into,6,Federalist No. 2,,no
many,6,Federalist No. 2,,no
men,6,Federalist No. 2,,no
same,6,Federalist No. 2,,no
each,5,Federalist No. 2,,no
its,5,Federalist No. 2,,no
more,5,Federalist No. 2,,no
only,5,Federalist No. 2,,no
so,5,Federalist No. 2,,no
than,5,Federalist No. 2,,no
we,5,Federalist No. 2,,no
well,5,Federalist No. 2,,no
would,5,Federalist No. 2,,no
all,4,Federalist No. 2,,no
confederacies,4,Federalist No. 2,,no
from,4,Federalist No. 2,,no
great,4,Federalist No. 2,,no
had,4,Federalist No. 2,,no
i,4,Federalist No. 2,,no
liberty,4,Federalist No. 2,,no
made,4,Federalist No. 2,,no
may,4,Federalist No. 2,,no
most,4,Federalist No. 2,,no
must,4,Federalist No. 2,,no
nation,4,Federalist No. 2,,no
number,4,Federalist No. 2,,no
other,4,Federalist No. 2,,no
our,4,Federalist No. 2,,no
plan,4,Federalist No. 2,,no
recommended,4,Federalist No. 2,,no
should,4,Federalist No. 2,,no
some,4,Federalist No. 2,,no
them,4,Federalist No. 2,,no
these,4,Federalist No. 2,,no
when,4,Federalist No. 2,,no
advice,3,Federalist No. 2,,no
being,3,Federalist No. 2,,no
certain,3,Federalist No. 2,,no
certainly,3,Federalist No. 2,,no
composed,3,Federalist No. 2,,no
consideration,3,Federalist No. 2,,no
efforts,3,Federalist No. 2,,no
former,3,Federalist No. 2,,no
general,3,Federalist No. 2,,no
good,3,Federalist No. 2,,no
if,3,Federalist No. 2,,no
induced,3,Federalist No. 2,,no
measures,3,Federalist No. 2,,no
national,3,Federalist No. 2,,no
new,3,Federalist No. 2,,no
now,3,Federalist No. 2,,no
object,3,Federalist No. 2,,no
political,3,Federalist No. 2,,no
prosperity,3,Federalist No. 2,,no
providence,3,Federalist No. 2,,no
purposes,3,Federalist No. 2,,no
reason,3,Federalist No. 2,,no
similar,3,Federalist No. 2,,no
subject,3,Federalist No. 2,,no
therefore,3,Federalist No. 2,,no
tried,3,Federalist No. 2,,no
united,3,Federalist No. 2,,no
various,3,Federalist No. 2,,no
wise,3,Federalist No. 2,,no
yet,3,Federalist No. 2,,no
adopt,2,Federalist No. 2,,no
advised,2,Federalist No. 2,,no
also,2,Federalist No. 2,,no
among,2,Federalist No. 2,,no
appear,2,Federalist No. 2,,no
attached,2,Federalist No. 2,,no
blind,2,Federalist No. 2,,no
citizen,2,Federalist No. 2,,no
citizens,2,Federalist No. 2,,no
clearly,2,Federalist No. 2,,no
connected,2,Federalist No. 2,,no
consequences,2,Federalist No. 2,,no
considered,2,Federalist No. 2,,no
continuing,2,Federalist No. 2,,no
convened,2,Federalist No. 2,,no
convenient,2,Federalist No. 2,,no
danger,2,Federalist No. 2,,no
depended,2,Federalist No. 2,,no
did,2,Federalist No. 2,,no
distinct,2,Federalist No. 2,,no
distinguished,2,Federalist No. 2,,no
ever,2,Federalist No. 2,,no
every,2,Federalist No. 2,,no
experience,2,Federalist No. 2,,no
farewell,2,Federalist No. 2,,no
federal,2,Federalist No. 2,,no
formed,2,Federalist No. 2,,no
found,2,Federalist No. 2,,no
fully,2,Federalist No. 2,,no
give,2,Federalist No. 2,,no
greatly,2,Federalist No. 2,,no
head,2,Federalist No. 2,,no
however,2,Federalist No. 2,,no
importance,2,Federalist No. 2,,no
important,2,Federalist No. 2,,no
information,2,Federalist No. 2,,no
instituted,2,Federalist No. 2,,no
interest,2,Federalist No. 2,,no
joint,2,Federalist No. 2,,no
judgment,2,Federalist No. 2,,no
kind,2,Federalist No. 2,,no
knowledge,2,Federalist No. 2,,no
known,2,Federalist No. 2,,no
large,2,Federalist No. 2,,no
late,2,Federalist No. 2,,no
less,2,Federalist No. 2,,no
long,2,Federalist No. 2,,no
mature,2,Federalist No. 2,,no
members,2,Federalist No. 2,,no
minds,2,Federalist No. 2,,no
my,2,Federalist No. 2,,no
often,2,Federalist No. 2,,no
opinion,2,Federalist No. 2,,no
ought,2,Federalist No. 2,,no
papers,2,Federalist No. 2,,no
particular,2,Federalist No. 2,,no
passed,2,Federalist No. 2,,no
patriotism,2,Federalist No. 2,,no
peace,2,Federalist No. 2,,no
period,2,Federalist No. 2,,no
perpetuate,2,Federalist No. 2,,no
pleasure,2,Federalist No. 2,,no
powers,2,Federalist No. 2,,no
present,2,Federalist No. 2,,no
preserve,2,Federalist No. 2,,no
propriety,2,Federalist No. 2,,no
public,2,Federalist No. 2,,no
rights,2,Federalist No. 2,,no
room,2,Federalist No. 2,,no
seem,2,Federalist No. 2,,no
sentiments,2,Federalist No. 2,,no
side,2,Federalist No. 2,,no
soon,2,Federalist No. 2,,no
sovereignties,2,Federalist No. 2,,no
states,2,Federalist No. 2,,no
still,2,Federalist No. 2,,no
such,2,Federalist No. 2,,no
those,2,Federalist No. 2,,no
thought,2,Federalist No. 2,,no
time,2,Federalist No. 2,,no
times,2,Federalist No. 2,,no
together,2,Federalist No. 2,,no
under,2,Federalist No. 2,,no
us,2,Federalist No. 2,,no
variety,2,Federalist No. 2,,no
war,2,Federalist No. 2,,no
what,2,Federalist No. 2,,no
whenever,2,Federalist No. 2,,no
whom,2,Federalist No. 2,,no
will,2,Federalist No. 2,,no
wisdom,2,Federalist No. 2,,no
without,2,Federalist No. 2,,no
worthy,2,Federalist No. 2,,no
1774,1,Federalist No. 2,,no
abilities,1,Federalist No. 2,,no
accommodation,1,Federalist No. 2,,no
accumulated,1,Federalist No. 2,,no
accurate,1,Federalist No. 2,,no
acquired,1,Federalist No. 2,,no
acquiring,1,Federalist No. 2,,no
admit,1,Federalist No. 2,,no
advisable,1,Federalist No. 2,,no
advocates,1,Federalist No. 2,,no
after,1,Federalist No. 2,,no
against,1,Federalist No. 2,,no
aids,1,Federalist No. 2,,no
aimed,1,Federalist No. 2,,no
alien,1,Federalist No. 2,,no
alliances,1,Federalist No. 2,,no
almost,1,Federalist No. 2,,no
always,1,Federalist No. 2,,no
am,1,Federalist No. 2,,no
ambition,1,Federalist No. 2,,no
ample,1,Federalist No. 2,,no
an,1,Federalist No. 2,,no
ancestors,1,Federalist No. 2,,no
answer,1,Federalist No. 2,,no
any,1,Federalist No. 2,,no
appears,1,Federalist No. 2,,no
apprehensions,1,Federalist No. 2,,no
approbation,1,Federalist No. 2,,no
approved,1,Federalist No. 2,,no
arduous,1,Federalist No. 2,,no
arguments,1,Federalist No. 2,,no
arms,1,Federalist No. 2,,no
arrives,1,Federalist No. 2,,no
arts,1,Federalist No. 2,,no
attachment,1,Federalist No. 2,,no
attachments,1,Federalist No. 2,,no
attempts,1,Federalist No. 2,,no
attention,1,Federalist No. 2,,no
awed,1,Federalist No. 2,,no
band,1,Federalist No. 2,,no
become,1,Federalist No. 2,,no
began,1,Federalist No. 2,,no
best,1,Federalist No. 2,,no
better,1,Federalist No. 2,,no
bind,1,Federalist No. 2,,no
bleeding,1,Federalist No. 2,,no
blessed,1,Federalist No. 2,,no
blessings,1,Federalist No. 2,,no
bloody,1,Federalist No. 2,,no
body,1,Federalist No. 2,,no
borders,1,Federalist No. 2,,no
both,1,Federalist No. 2,,no
brethren,1,Federalist No. 2,,no
brought,1,Federalist No. 2,,no
called,1,Federalist No. 2,,no
calm,1,Federalist No. 2,,no
candid,1,Federalist No. 2,,no
carried,1,Federalist No. 2,,no
case,1,Federalist No. 2,,no
cause,1,Federalist No. 2,,no
cede,1,Federalist No. 2,,no
chain,1,Federalist No. 2,,no
change,1,Federalist No. 2,,no
characters,1,Federalist No. 2,,no
commodities,1,Federalist No. 2,,no
common,1,Federalist No. 2,,no
communicated,1,Federalist No. 2,,no
communication,1,Federalist No. 2,,no
compacts,1,Federalist No. 2,,no
comprehensive,1,Federalist No. 2,,no
conduce,1,Federalist No. 2,,no
confide,1,Federalist No. 2,,no
confidence,1,Federalist No. 2,,no
considerations,1,Federalist No. 2,,no
constantly,1,Federalist No. 2,,no
constituents,1,Federalist No. 2,,no
consultation,1,Federalist No. 2,,no
continuance,1,Federalist No. 2,,no
conventions,1,Federalist No. 2,,no
convinced,1,Federalist No. 2,,no
cool,1,Federalist No. 2,,no
correspond,1,Federalist No. 2,,no
could,1,Federalist No. 2,,no
councils,1,Federalist No. 2,,no
counsels,1,Federalist No. 2,,no
course,1,Federalist No. 2,,no
customs,1,Federalist No. 2,,no
daily,1,Federalist No. 2,,no
deceived,1,Federalist No. 2,,no
decide,1,Federalist No. 2,,no
decided,1,Federalist No. 2,,no
declarations,1,Federalist No. 2,,no
defects,1,Federalist No. 2,,no
deficient,1,Federalist No. 2,,no
deliberation,1,Federalist No. 2,,no
delight,1,Federalist No. 2,,no
deluded,1,Federalist No. 2,,no
demand,1,Federalist No. 2,,no
denominations,1,Federalist No. 2,,no
depreciate,1,Federalist No. 2,,no
descended,1,Federalist No. 2,,no
design,1,Federalist No. 2,,no
desolation,1,Federalist No. 2,,no
detached,1,Federalist No. 2,,no
deter,1,Federalist No. 2,,no
develop,1,Federalist No. 2,,no
dictates,1,Federalist No. 2,,no
different,1,Federalist No. 2,,no
directed,1,Federalist No. 2,,no
discussing,1,Federalist No. 2,,no
dissolution,1,Federalist No. 2,,no
distances,1,Federalist No. 2,,no
distant,1,Federalist No. 2,,no
divide,1,Federalist No. 2,,no
division,1,Federalist No. 2,,no
doctrine,1,Federalist No. 2,,no
duty,1,Federalist No. 2,,no
early,1,Federalist No. 2,,no
easy,1,Federalist No. 2,,no
enamored,1,Federalist No. 2,,no
endeavor,1,Federalist No. 2,,no
endeavors,1,Federalist No. 2,,no
enemies,1,Federalist No. 2,,no
engaged,1,Federalist No. 2,,no
enjoying,1,Federalist No. 2,,no
ensuing,1,Federalist No. 2,,no
entered,1,Federalist No. 2,,no
equal,1,Federalist No. 2,,no
equally,1,Federalist No. 2,,no
erroneous,1,Federalist No. 2,,no
established,1,Federalist No. 2,,no
estimate,1,Federalist No. 2,,no
event,1,Federalist No. 2,,no
everywhere,1,Federalist No. 2,,no
evident,1,Federalist No. 2,,no
examined,1,Federalist No. 2,,no
except,1,Federalist No. 2,,no
exchange,1,Federalist No. 2,,no
exclaim,1,Federalist No. 2,,no
existence,1,Federalist No. 2,,no
expected,1,Federalist No. 2,,no
experienced,1,Federalist No. 2,,no
experiment,1,Federalist No. 2,,no
explain,1,Federalist No. 2,,no
extraordinary,1,Federalist No. 2,,no
fact,1,Federalist No. 2,,no
fertile,1,Federalist No. 2,,no
few,1,Federalist No. 2,,no
fighting,1,Federalist No. 2,,no
finally,1,Federalist No. 2,,no
firmly,1,Federalist No. 2,,no
first,1,Federalist No. 2,,no
flames,1,Federalist No. 2,,no
foregoing,1,Federalist No. 2,,no
foreign,1,Federalist No. 2,,no
foresee,1,Federalist No. 2,,no
foreseen,1,Federalist No. 2,,no
forgotten,1,Federalist No. 2,,no
form,1,Federalist No. 2,,no
formation,1,Federalist No. 2,,no
formerly,1,Federalist No. 2,,no
forming,1,Federalist No. 2,,no
forms,1,Federalist No. 2,,no
founded,1,Federalist No. 2,,no
four,1,Federalist No. 2,,no
framed,1,Federalist No. 2,,no
free,1,Federalist No. 2,,no
fresh,1,Federalist No. 2,,no
friendly,1,Federalist No. 2,,no
generally,1,Federalist No. 2,,no
gentlemen,1,Federalist No. 2,,no
given,1,Federalist No. 2,,no
greater,1,Federalist No. 2,,no
greatness,1,Federalist No. 2,,no
grounded,1,Federalist No. 2,,no
grown,1,Federalist No. 2,,no
habitations,1,Federalist No. 2,,no
happiness,1,Federalist No. 2,,no
happy,1,Federalist No. 2,,no
having,1,Federalist No. 2,,no
hearts,1,Federalist No. 2,,no
highly,1,Federalist No. 2,,no
highways,1,Federalist No. 2,,no
hitherto,1,Federalist No. 2,,no
hopes,1,Federalist No. 2,,no
hostility,1,Federalist No. 2,,no
how,1,Federalist No. 2,,no
idea,1,Federalist No. 2,,no
immediately,1,Federalist No. 2,,no
imminent,1,Federalist No. 2,,no
imposed,1,Federalist No. 2,,no
inadequate,1,Federalist No. 2,,no
inauspicious,1,Federalist No. 2,,no
inclination,1,Federalist No. 2,,no
indeed,1,Federalist No. 2,,no
indefatigable,1,Federalist No. 2,,no
independence,1,Federalist No. 2,,no
independent,1,Federalist No. 2,,no
indispensable,1,Federalist No. 2,,no
individual,1,Federalist No. 2,,no
individually,1,Federalist No. 2,,no
inducements,1,Federalist No. 2,,no
influence,1,Federalist No. 2,,no
influenced,1,Federalist No. 2,,no
inhabitants,1,Federalist No. 2,,no
inheritance,1,Federalist No. 2,,no
innumerable,1,Federalist No. 2,,no
inquiries,1,Federalist No. 2,,no
inquiring,1,Federalist No. 2,,no
insist,1,Federalist No. 2,,no
instead,1,Federalist No. 2,,no
institute,1,Federalist No. 2,,no
integrity,1,Federalist No. 2,,no
intelligent,1,Federalist No. 2,,no
intended,1,Federalist No. 2,,no
interested,1,Federalist No. 2,,no
interests,1,Federalist No. 2,,no
invariably,1,Federalist No. 2,,no
jealous,1,Federalist No. 2,,no
jeopardy,1,Federalist No. 2,,no
joined,1,Federalist No. 2,,no
judiciously,1,Federalist No. 2,,no
justly,1,Federalist No. 2,,no
language,1,Federalist No. 2,,no
lately,1,Federalist No. 2,,no
latter,1,Federalist No. 2,,no
left,1,Federalist No. 2,,no
let,1,Federalist No. 2,,no
little,1,Federalist No. 2,,no
looking,1,Federalist No. 2,,no
love,1,Federalist No. 2,,no
magnitude,1,Federalist No. 2,,no
majority,1,Federalist No. 2,,no
manner,1,Federalist No. 2,,no
manners,1,Federalist No. 2,,no
me,1,Federalist No. 2,,no
memorable,1,Federalist No. 2,,no
memories,1,Federalist No. 2,,no
mild,1,Federalist No. 2,,no
mind,1,Federalist No. 2,,no
mistaken,1,Federalist No. 2,,no
months,1,Federalist No. 2,,no
much,1,Federalist No. 2,,no
mutual,1,Federalist No. 2,,no
natural,1,Federalist No. 2,,no
navigable,1,Federalist No. 2,,no
nay,1,Federalist No. 2,,no
necessity,1,Federalist No. 2,,no
neither,1,Federalist No. 2,,no
never,1,Federalist No. 2,,no
nevertheless,1,Federalist No. 2,,no
no,1,Federalist No. 2,,no
noble,1,Federalist No. 2,,no
nobly,1,Federalist No. 2,,no
nor,1,Federalist No. 2,,no
nothing,1,Federalist No. 2,,no
notice,1,Federalist No. 2,,no
notwithstanding,1,Federalist No. 2,,no
obeyed,1,Federalist No. 2,,no
objects,1,Federalist No. 2,,no
observe,1,Federalist No. 2,,no
observed,1,Federalist No. 2,,no
occasion,1,Federalist No. 2,,no
officers,1,Federalist No. 2,,no
old,1,Federalist No. 2,,no
opposed,1,Federalist No. 2,,no
order,1,Federalist No. 2,,no
orders,1,Federalist No. 2,,no
others,1,Federalist No. 2,,no
own,1,Federalist No. 2,,no
pamphlets,1,Federalist No. 2,,no
paper,1,Federalist No. 2,,no
parts,1,Federalist No. 2,,no
passions,1,Federalist No. 2,,no
patriotic,1,Federalist No. 2,,no
perceived,1,Federalist No. 2,,no
personal,1,Federalist No. 2,,no
persuaded,1,Federalist No. 2,,no
philadelphia,1,Federalist No. 2,,no
place,1,Federalist No. 2,,no
pleased,1,Federalist No. 2,,no
poet,1,Federalist No. 2,,no
policy,1,Federalist No. 2,,no
politicians,1,Federalist No. 2,,no
portion,1,Federalist No. 2,,no
possessed,1,Federalist No. 2,,no
power,1,Federalist No. 2,,no
prayers,1,Federalist No. 2,,no
precede,1,Federalist No. 2,,no
presented,1,Federalist No. 2,,no
press,1,Federalist No. 2,,no
prevailed,1,Federalist No. 2,,no
principles,1,Federalist No. 2,,no
privileges,1,Federalist No. 2,,no
produced,1,Federalist No. 2,,no
productions,1,Federalist No. 2,,no
professing,1,Federalist No. 2,,no
progress,1,Federalist No. 2,,no
promote,1,Federalist No. 2,,no
proper,1,Federalist No. 2,,no
protection,1,Federalist No. 2,,no
prove,1,Federalist No. 2,,no
proved,1,Federalist No. 2,,no
prudent,1,Federalist No. 2,,no
publius,1,Federalist No. 2,,no
purpose,1,Federalist No. 2,,no
pursuade,1,Federalist No. 2,,no
pursuaded,1,Federalist No. 2,,no
put,1,Federalist No. 2,,no
question,1,Federalist No. 2,,no
really,1,Federalist No. 2,,no
reasoned,1,Federalist No. 2,,no
reasons,1,Federalist No. 2,,no
receive,1,Federalist No. 2,,no
received,1,Federalist No. 2,,no
recommend,1,Federalist No. 2,,no
reflect,1,Federalist No. 2,,no
reflecting,1,Federalist No. 2,,no
reflections,1,Federalist No. 2,,no
regretted,1,Federalist No. 2,,no
reject,1,Federalist No. 2,,no
rejection,1,Federalist No. 2,,no
religion,1,Federalist No. 2,,no
rely,1,Federalist No. 2,,no
remark,1,Federalist No. 2,,no
remarked,1,Federalist No. 2,,no
remembered,1,Federalist No. 2,,no
remotely,1,Federalist No. 2,,no
reprobation,1,Federalist No. 2,,no
requisite,1,Federalist No. 2,,no
respect,1,Federalist No. 2,,no
rests,1,Federalist No. 2,,no
right,1,Federalist No. 2,,no
rivers,1,Federalist No. 2,,no
round,1,Federalist No. 2,,no
running,1,Federalist No. 2,,no
safety,1,Federalist No. 2,,no
sanguine,1,Federalist No. 2,,no
season,1,Federalist No. 2,,no
security,1,Federalist No. 2,,no
sedate,1,Federalist No. 2,,no
seek,1,Federalist No. 2,,no
sense,1,Federalist No. 2,,no
separate,1,Federalist No. 2,,no
serious,1,Federalist No. 2,,no
shall,1,Federalist No. 2,,no
since,1,Federalist No. 2,,no
sincerely,1,Federalist No. 2,,no
soils,1,Federalist No. 2,,no
sons,1,Federalist No. 2,,no
sound,1,Federalist No. 2,,no
speaking,1,Federalist No. 2,,no
split,1,Federalist No. 2,,no
state,1,Federalist No. 2,,no
streams,1,Federalist No. 2,,no
strong,1,Federalist No. 2,,no
strongest,1,Federalist No. 2,,no
subjects,1,Federalist No. 2,,no
substituting,1,Federalist No. 2,,no
succeeding,1,Federalist No. 2,,no
succession,1,Federalist No. 2,,no
suggested,1,Federalist No. 2,,no
take,1,Federalist No. 2,,no
taken,1,Federalist No. 2,,no
taking,1,Federalist No. 2,,no
task,1,Federalist No. 2,,no
teaches,1,Federalist No. 2,,no
teem,1,Federalist No. 2,,no
tenets,1,Federalist No. 2,,no
territories,1,Federalist No. 2,,no
themselves,1,Federalist No. 2,,no
then,1,Federalist No. 2,,no
thinking,1,Federalist No. 2,,no
threatened,1,Federalist No. 2,,no
three,1,Federalist No. 2,,no
throughout,1,Federalist No. 2,,no
ties,1,Federalist No. 2,,no
too,1,Federalist No. 2,,no
took,1,Federalist No. 2,,no
transportation,1,Federalist No. 2,,no
treaties,1,Federalist No. 2,,no
true,1,Federalist No. 2,,no
truth,1,Federalist No. 2,,no
unanimous,1,Federalist No. 2,,no
uncontradicted,1,Federalist No. 2,,no
undeniable,1,Federalist No. 2,,no
undertook,1,Federalist No. 2,,no
undue,1,Federalist No. 2,,no
uniform,1,Federalist No. 2,,no
uniformly,1,Federalist No. 2,,no
uninterrupted,1,Federalist No. 2,,no
universal,1,Federalist No. 2,,no
unoccupied,1,Federalist No. 2,,no
unsocial,1,Federalist No. 2,,no
until,1,Federalist No. 2,,no
upon,1,Federalist No. 2,,no
used,1,Federalist No. 2,,no
useful,1,Federalist No. 2,,no
utmost,1,Federalist No. 2,,no
value,1,Federalist No. 2,,no
vanquished,1,Federalist No. 2,,no
vest,1,Federalist No. 2,,no
view,1,Federalist No. 2,,no
virtue,1,Federalist No. 2,,no
voice,1,Federalist No. 2,,no
watered,1,Federalist No. 2,,no
waters,1,Federalist No. 2,,no
weekly,1,Federalist No. 2,,no
weighty,1,Federalist No. 2,,no
wellbalanced,1,Federalist No. 2,,no
western,1,Federalist No. 2,,no
whatever,1,Federalist No. 2,,no
whether,1,Federalist No. 2,,no
while,1,Federalist No. 2,,no
whose,1,Federalist No. 2,,no
why,1,Federalist No. 2,,no
widespreading,1,Federalist No. 2,,no
wisely,1,Federalist No. 2,,no
wisest,1,Federalist No. 2,,no
wish,1,Federalist No. 2,,no
wished,1,Federalist No. 2,,no
wishes,1,Federalist No. 2,,no
wondered,1,Federalist No. 2,,no
words,1,Federalist No. 2,,no
world,1,Federalist No. 2,,no
wrought,1,Federalist No. 2,,no
york,1,Federalist No. 2,,no
the,93,Federalist No. 3,,no
of,62,Federalist No. 3,,no
and,60,Federalist No. 3,,no
to,56,Federalist No. 3,,no
or,32,Federalist No. 3,,no
be,31,Federalist No. 3,,no
in,25,Federalist No. 3,,no
as,24,Federalist No. 3,,no
will,24,Federalist No. 3,,no
it,21,Federalist No. 3,,no
that,20,Federalist No. 3,,no
by,18,Federalist No. 3,,no
government,16,Federalist No. 3,,no
from,15,Federalist No. 3,,no
national,14,Federalist No. 3,,no
a,13,Federalist No. 3,,no
more,13,Federalist No. 3,,no
not,13,Federalist No. 3,,no
for,11,Federalist No. 3,,no
states,11,Federalist No. 3,,no
their,11,Federalist No. 3,,no
which,11,Federalist No. 3,,no
with,10,Federalist No. 3,,no
are,8,Federalist No. 3,,no
causes,8,Federalist No. 3,,no
one,8,Federalist No. 3,,no
people,8,Federalist No. 3,,no
state,8,Federalist No. 3,,no
than,8,Federalist No. 3,,no
them,8,Federalist No. 3,,no
but,7,Federalist No. 3,,no
have,7,Federalist No. 3,,no
if,7,Federalist No. 3,,no
is,7,Federalist No. 3,,no
nations,7,Federalist No. 3,,no
other,7,Federalist No. 3,,no
respect,7,Federalist No. 3,,no
under,7,Federalist No. 3,,no
war,7,Federalist No. 3,,no
well,7,Federalist No. 3,,no
america,6,Federalist No. 3,,no
just,6,Federalist No. 3,,no
may,6,Federalist No. 3,,no
on,6,Federalist No. 3,,no
this,6,Federalist No. 3,,no
those,6,Federalist No. 3,,no
any,5,Federalist No. 3,,no
because,5,Federalist No. 3,,no
either,5,Federalist No. 3,,no
great,5,Federalist No. 3,,no
has,5,Federalist No. 3,,no
most,5,Federalist No. 3,,no
peace,5,Federalist No. 3,,no
such,5,Federalist No. 3,,no
they,5,Federalist No. 3,,no
treaties,5,Federalist No. 3,,no
all,4,Federalist No. 3,,no
always,4,Federalist No. 3,,no
direct,4,Federalist No. 3,,no
given,4,Federalist No. 3,,no
influence,4,Federalist No. 3,,no
laws,4,Federalist No. 3,,no
